GENDER	AGE	MEMBER POL. PARTY	INFO: PRESS	INFO: TV RADIO	INFO: POL. MEETING	INFO: PARTY PRESS	INFO: ELECT. PUBLICATION	INFO: CONVERSATION	INFO: NOT INTERESTED	STATE AND MASS MEDIA	RESULT INFLUEN.VOTING	WHICH PARTY LAST ELECT.
Female	56	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	36	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	30	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	24	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	32	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	48	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Female	33	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	30	SDP	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	48	HSS	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	Yes	HSS
Male	70	SDP	Yes	Yes	No	No	No	No	No	The state should have limited influe	Yes	Savez komunista Hrvatske - Stranka d
Female	67	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	20	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Male	56	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	23	HSP	Yes	Yes	Yes	No	No	Yes	No	The state should have limited influe	Yes	Other party:
Male	20	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	46	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	20	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	29	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	41	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	21	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Other party:
Male	47	Not a member	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	No	NA
Male	39	Not a member	Yes	Yes	No	No	No	No	Yes	The state should have strong influen	Yes	I did not vote
Male	23	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	Savez zelenih Hrvatske  Zelelna akci
Male	25	HSP	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Male	21	HSLS	Yes	Yes	Yes	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Male	23	Not a member	Yes	No	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	73	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Male	48	Not a member	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	No	For the independent candidate
Male	47	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	38	One of the regional parties	Yes	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	18	Not a member	No	No	No	No	No	Yes	Yes	The state should not intervene in th	No	I did not vote
Female	23	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	43	Not a member	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	No	For the independent candidate
Female	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	55	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	53	Not a member	No	Yes	No	No	No	Yes	Yes	The state should have limited influe	No	HDZ
Female	37	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	52	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	Yes	HDZ
Female	26	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	37	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	21	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	41	HDZ	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	33	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	41	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Female	89	Not a member	No	Yes	No	No	No	No	Yes	The state should not intervene in th	No	Istarski demokratski sabor
Female	45	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	43	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	29	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	61	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Other party:
Female	24	Not a member	Yes	Yes	No	Yes	Yes	Yes	No	The state should have limited influe	No	HDZ
Female	20	Not a member	Yes	Yes	No	Yes	Yes	Yes	No	The state should not intervene in th	No	I did not vote
Female	32	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	47	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez zelenih Hrvatske  Zelelna akci
Female	22	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Other party:
Female	49	Not a member	Yes	Yes	No	Yes	Yes	Yes	No	The state should not intervene in th	No	HDZ
Female	38	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	HDZ
Female	73	HDZ	No	Yes	No	No	No	No	No	The state should have limited influe	Yes	HDZ
Female	41	NA	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	20	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Other party:
Female	37	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	51	Not a member	Yes	Yes	No	Yes	Yes	Yes	No	The state should not intervene in th	No	Istarski demokratski sabor
Female	50	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	45	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	37	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	59	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	75	Not a member	No	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HDZ
Male	21	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Other party:
Male	57	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	19	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	23	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Male	24	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should have limited influe	Yes	I did not vote
Male	21	Not a member	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	No	I did not vote
Male	55	Not a member	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	42	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	Srpska demokratska stranka
Male	54	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	82	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	85	Not a member	No	Yes	No	No	No	No	Yes	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	77	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	Yes	HDZ
Male	32	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	36	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Yugoslavenska samostalna demokratska
Male	20	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	20	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	45	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	HDZ
Female	58	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	37	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	27	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	I did not vote
Male	42	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	24	Not a member	Yes	NA	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Female	41	HDZ	No	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Male	58	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	56	HSP	Yes	Yes	Yes	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Male	33	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	50	HKDZ	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	20	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have strong influen	No	HDZ
Male	32	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HSS
Female	70	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	47	Not a member	No	No	No	No	Yes	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	36	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	52	Not a member	No	Yes	No	No	No	Yes	No	The state should have strong influen	No	HDZ
Male	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Socijalisticki savez - Savez socijal
Female	40	HDZ	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	61	Not a member	Yes	Yes	No	Yes	Yes	Yes	No	The state should not intervene in th	No	HDZ
Female	84	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	32	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	23	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	31	Not a member	Yes	No	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	66	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	53	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should have limited influe	No	HDZ
Male	31	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	NA	Savez komunista Hrvatske - Stranka d
Male	54	Not a member	Yes	Yes	No	No	NA	Yes	No	The state should not intervene in th	No	HDZ
Female	45	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	30	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	21	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	27	Not a member	Yes	Yes	No	Yes	No	No	No	The state should not intervene in th	No	I did not vote
Male	51	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	55	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	44	Not a member	No	Yes	Yes	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	37	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	Savez komunista Hrvatske - Stranka d
Female	48	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	53	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have strong influen	No	HDZ
Male	42	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	Yes	HDZ
Male	61	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	58	Not a member	Yes	Yes	NA	No	No	Yes	Yes	The state should have limited influe	No	HDZ
Female	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	53	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	58	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	56	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	44	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	20	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	74	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	28	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	73	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	22	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	35	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Female	56	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	58	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	33	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	37	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	31	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	49	NA	Yes	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	22	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Srpska demokratska stranka
Female	54	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	34	Not a member	Yes	Yes	NA	NA	NA	Yes	NA	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	50	Not a member	Yes	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	For the independent candidate
Female	42	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	HDZ
Male	33	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	56	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	35	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	35	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	36	Not a member	Yes	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	49	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HDZ
Male	44	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	HDZ
Female	40	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	36	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	35	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	32	HDZ	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	HDZ
Male	29	SDP	Yes	Yes	Yes	Yes	Yes	Yes	Yes	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	33	NA	Yes	Yes	Yes	Yes	NA	Yes	No	The state should have limited influe	No	HDZ
Female	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	31	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	Yes	HDZ
Female	54	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	23	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	33	HSP	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Male	37	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	18	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	28	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	28	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
